0.17872864186788232, 0.9674836193883132, 0.9607213979292089, 0.4304485459981623, 0.5244929978018723, 0.25982001538945726, 0.6396263887722781, 0.5381259352297808, 0.8361878766455054, 0.9035637103920096, 0.29588829113071613, 0.48119507534793377, 0.6638048185529805, 0.786261701157745
0.1165088637218644, 0.9511325846515931, 0.9470672016020537, 0.7321935881602234, 0.28331106017974605, 0.36768732738284876, 0.9741097883597883, 0.33156396034335706, 0.5774324324324324, 0.9700785441660064, 0.04354962518740629, 0.6399937940068677, 0.5557308834430623, 0.47762660853608885
0.38819776483166557, 0.9813076799356448, 0.9898394122315853, 0.19607650506671312, 0.23648988996592962, 0.9331569907650206, 0.9150914676637139, 0.9465490306922926, 0.9151442839561758, 0.8523062624936985, 0.38147300875453993, 0.42607229769428473, 0.8579747102072613, 0.8482668763422602
0.1321779199967195, 0.9884865838432786, 0.9695913980643953, 0.40800644425177773, 0.13492446706374023, 0.5396183007718088, 0.9628776253993581, 0.7844987948213045, 0.602555546376059, 0.9173964832951922, 0.34529340592861457, 0.6155707921866365, 0.8074385731917585, 0.9654051909868288
0.9293225772093825, 0.9356785917335718, 0.9351991390680345, 0.3570819463537703, 0.3815758581793272, 0.438689738574703, 0.2797235702764902, 0.39060138903929487, 0.37238820703656145, 0.43787804499524263, 0.354714439998305, 0.270946654709966, 0.5181969493612744, 0.5508168263375539
0.7600232436582972, 0.9089541988822519, 0.9551421663189957, 0.4792416199263716, 0.2510116382715165, 0.32274241160000733, 0.7252846050323123, 0.5645533557927019, 0.5407824785863874, 0.2782265726125316, 0.3389101640897794, 0.4322794566330048, 0.5434975560373405, 0.7559281801947345
0.8397049278594635, 0.9002997648665323, 0.9714490683484324, 0.1398270409151743, 0.1981513033833313, 0.39313456926098667, 0.4527899577006629, 0.6678718173704935, 0.37114893984584, 0.34792924919993473, 0.24219761433257098, 0.5302823762145367, 0.29731448145472034, 0.8564899557640108
0.7714375486979824, 0.9664485707584111, 0.9804027893929749, 0.6539592002759108, 0.3162752280673266, 0.5263415910897054, 0.345288494611074, 0.4036307262832133, 0.384135366066532, 0.2719667819179227, 0.26294750583310506, 0.5259968605734943, 0.664017436887767, 0.6302297010252017
0.893611020432159, 0.9835824767374559, 0.9775800603822713, 0.29490118262345616, 0.28682523596254506, 0.8772732201208092, 0.8529225665571122, 0.9126000939135364, 0.7797946871330503, 0.575736396817437, 0.4238122917586201, 0.5679410367580476, 0.5689845046301217, 0.9473440281615718
0.5476842646831661, 0.9831318873759797, 0.9661713805944321, 0.4121952560814517, 0.23945031186302518, 0.7734983298596788, 0.6514500536294254, 0.7298362544171056, 0.7004854604551383, 0.5784180981086616, 0.42477070775916403, 0.5937863430329504, 0.5921012868727951, 0.31692912089331515
0.6990559152974289, 0.9898652858931124, 0.9870488743725392, 0.21399491039889018, 0.21105350682913182, 0.8056058965033542, 0.8945462927277729, 0.6082036006968299, 0.888523625321189, 0.77550537626093, 0.4001104963842099, 0.630864778296024, 0.9409065892440892, 0.9028346391432278
0.8643413970938831, 0.9891493927922795, 0.9768533169063847, 0.4172854281304183, 0.24645292077309916, 0.8031725820184465, 0.7259651050459597, 0.5329132561131994, 0.6796284932080239, 0.741563453153223, 0.6597744558438232, 0.5804413522340587, 0.7440744921577291, 0.868109955646573
0.10308533083647953, 0.6941818938970274, 0.7285788570316349, 0.15614770442001724, 0.09486651694214512, 0.22606723296055634, 0.16239907321055375, 0.46137789672729773, 0.07044505921387578, 0.49213288283331735, 0.20561315674030398, 0.1296618497108962, 0.08763768712966401, 0.5219981073814003
0.23497143377522553, 0.631662545753229, 0.7129191512298079, 0.07404149638959807, 0.15955330538434462, 0.1824170152961892, 0.0636352153314842, 0.35468081907356275, 0.07883387259761107, 0.3003994854813071, 0.2736590879949851, 0.2764448974156063, 0.017322595558703593, 0.506537923936496
0.49304807216031615, 0.7342485612107559, 0.7608709717367313, 0.24772465378835562, 0.3497235371256444, 0.26579605576050025, 0.8038314405639395, 0.3842199531284805, 0.20547510103604827, 0.4985228200452091, 0.25183670875152947, 0.18470561130024643, 0.05441933833282794, 0.4507921498205801
0.17322177409635542, 0.8104954510069207, 0.7620792213152823, 0.32065477234154505, 0.41772665541960885, 0.24881996840754433, 0.52636389576513, 0.35114388537289076, 0.1998313573611232, 0.5683177306368683, 0.2346814330156925, 0.26689198043890755, 0.02014631841187155, 0.4629174164050372
